日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2020-12-02,'399001,深证成指,13961.5754,13991.4499,13858.4451,13950.7382,13930.3746,31.2008,0.224,18502767335
2020-12-01,'399001,深证成指,13930.3746,13940.899,13646.6879,13650.3888,13670.1106,260.264,1.9039,17883197651
2020-11-30,'399001,深证成指,13670.1106,13815.4887,13634.1568,13720.6808,13690.8834,-20.7728,-0.1517,18680851973
2020-11-27,'399001,深证成指,13690.8834,13690.8834,13542.6765,13627.8557,13599.9939,90.8895,0.6683,12882377099
2020-11-26,'399001,深证成指,13599.9939,13692.7342,13452.676,13651.4321,13656.0949,-56.101,-0.4108,13049855593
2020-11-25,'399001,深证成指,13656.0949,13933.786,13656.0949,13923.659,13902.5372,-246.4423,-1.7726,15663379185
2020-11-24,'399001,深证成指,13902.5372,13962.3404,13848.9087,13958.0126,13955.2848,-52.7476,-0.378,15456672598
2020-11-23,'399001,深证成指,13955.2848,14021.5046,13795.9196,13871.7112,13852.4182,102.8666,0.7426,17954339521
2020-11-20,'399001,深证成指,13852.4182,13865.7193,13773.2136,13789.9845,13777.4452,74.973,0.5442,13117425087
2020-11-19,'399001,深证成指,13777.4452,13812.7811,13578.3253,13633.9713,13658.2034,119.2418,0.873,13421650942
2020-11-18,'399001,深证成指,13658.2034,13773.5817,13602.6927,13710.0233,13732.5199,-74.3165,-0.5412,14570105516
2020-11-17,'399001,深证成指,13732.5199,13843.0116,13628.821,13843.0116,13850.8288,-118.3089,-0.8542,15308240405
2020-11-16,'399001,深证成指,13850.8288,13850.8288,13669.2547,13811.8499,13754.5536,96.2752,0.7,14163244896
2020-11-13,'399001,深证成指,13754.5536,13802.7123,13620.8899,13755.2852,13792.0742,-37.5206,-0.272,12416067106
2020-11-12,'399001,深证成指,13792.0742,13846.8683,13724.3358,13789.2954,13720.174,71.9002,0.524,12027625509
2020-11-11,'399001,深证成指,13720.174,13981.9867,13715.4373,13925.4352,13993.3352,-273.1612,-1.9521,15091506169
2020-11-10,'399001,深证成指,13993.3352,14121.6855,13908.2079,14121.6855,14141.1529,-147.8177,-1.0453,16485922056
2020-11-09,'399001,深证成指,14141.1529,14197.8467,13934.3703,13934.3703,13838.4217,302.7312,2.1876,19026407806
2020-11-06,'399001,深证成指,13838.4217,13932.4138,13708.749,13932.4138,13894.2566,-55.8349,-0.4019,14830588746
2020-11-05,'399001,深证成指,13894.2566,13894.2566,13728.6406,13802.1789,13659.4993,234.7573,1.7186,14016102957
2020-11-04,'399001,深证成指,13659.4993,13691.6923,13544.8299,13586.3292,13580.035,79.4643,0.5852,11121430544
2020-11-03,'399001,深证成指,13580.035,13592.9195,13414.0029,13476.5834,13420.9609,159.0741,1.1853,12863957080
2020-11-02,'399001,深证成指,13420.9609,13462.4226,13258.1628,13269.9698,13236.601,184.3599,1.3928,13543646419
2020-10-30,'399001,深证成指,13236.601,13550.3582,13204.2453,13544.2856,13519.6613,-283.0603,-2.0937,13176753596
2020-10-29,'399001,深证成指,13519.6613,13582.307,13200.7786,13219.8925,13388.1038,131.5575,0.9826,11813311369
2020-10-28,'399001,深证成指,13388.1038,13438.4685,13188.6553,13273.4991,13269.6543,118.4495,0.8926,10891201424
2020-10-27,'399001,深证成指,13269.6543,13291.8035,13146.5511,13159.3682,13191.247,78.4073,0.5944,9276389261
2020-10-26,'399001,深证成指,13191.247,13242.6325,12922.5877,13056.301,13128.4553,62.7917,0.4783,8997629709
2020-10-23,'399001,深证成指,13128.4553,13487.1072,13110.0177,13405.5349,13396.1815,-267.7262,-1.9985,9474344949
2020-10-22,'399001,深证成指,13396.1815,13435.4069,13252.0627,13419.3912,13467.9132,-71.7317,-0.5326,9999626028
2020-10-21,'399001,深证成指,13467.9132,13613.8685,13396.5413,13613.8685,13603.881,-135.9678,-0.9995,10115874840
2020-10-20,'399001,深证成指,13603.881,13603.881,13371.5541,13417.2213,13421.1948,182.6862,1.3612,10403570790
2020-10-19,'399001,深证成指,13421.1948,13660.5388,13393.0225,13638.7803,13532.7292,-111.5344,-0.8242,11738722852
2020-10-16,'399001,深证成指,13532.7292,13665.5773,13439.8832,13611.9135,13624.8908,-92.1616,-0.6764,11348028223
2020-10-15,'399001,深证成指,13624.8908,13737.0754,13617.0817,13702.8323,13691.0429,-66.1521,-0.4832,12587807121
2020-10-14,'399001,深证成指,13691.0429,13781.7754,13664.7332,13781.5598,13798.5789,-107.536,-0.7793,13785287900
2020-10-13,'399001,深证成指,13798.5789,13820.5627,13622.9511,13678.6222,13708.0666,90.5123,0.6603,13035842018
2020-10-12,'399001,深证成指,13708.0666,13708.0666,13382.6982,13386.3445,13289.2621,418.8045,3.1515,17201569403
2020-10-09,'399001,深证成指,13289.2621,13323.8093,13145.7545,13161.3551,12907.4481,381.814,2.9581,12453203648
2020-09-30,'399001,深证成指,12907.4481,13040.0408,12834.7687,12948.9707,12900.6952,6.7529,0.0523,9649672011
2020-09-29,'399001,深证成指,12900.6952,12966.8509,12798.6508,12843.2273,12760.9325,139.7627,1.0952,9595303196
2020-09-28,'399001,深证成指,12760.9325,12890.8989,12752.3904,12860.0911,12814.1736,-53.2411,-0.4155,9034012003
2020-09-25,'399001,深证成指,12814.1736,12919.6138,12764.2648,12876.0754,12816.6063,-2.4327,-0.019,9882108834
2020-09-24,'399001,深证成指,12816.6063,13044.3819,12816.6063,13018.3023,13110.0723,-293.466,-2.2385,12514612816
2020-09-23,'399001,深证成指,13110.0723,13148.9351,12991.6609,13044.8118,13023.4311,86.6412,0.6653,10990504263
2020-09-22,'399001,深证成指,13023.4311,13212.2393,12981.967,13052.0849,13149.5014,-126.0703,-0.9587,12750085804
2020-09-21,'399001,深证成指,13149.5014,13289.604,13135.2411,13280.0081,13245.09,-95.5886,-0.7217,13461205881
2020-09-18,'399001,深证成指,13245.09,13253.678,12987.5879,13026.1053,13015.1892,229.9008,1.7664,14897524797
2020-09-17,'399001,深证成指,13015.1892,13113.7724,12870.9921,12970.342,13011.2814,3.9078,0.03,12216665104
2020-09-16,'399001,深证成指,13011.2814,13137.7196,12947.0492,13123.4964,13143.457,-132.1756,-1.0056,11927626764
2020-09-15,'399001,深证成指,13143.457,13148.1684,12976.0285,13032.2847,13021.9901,121.4669,0.9328,12127336423
2020-09-14,'399001,深证成指,13021.9901,13107.2807,12921.7584,13024.5553,12942.9488,79.0413,0.6107,13704790808
2020-09-11,'399001,深证成指,12942.9488,12952.4655,12702.6217,12711.0884,12742.8454,200.1034,1.5703,12824948304
2020-09-10,'399001,深证成指,12742.8454,13068.2252,12709.7516,13001.3832,12861.75,-118.9046,-0.9245,16964377495
2020-09-09,'399001,深证成指,12861.75,13122.7624,12778.4299,13107.9767,13293.33,-431.58,-3.2466,19514470334
2020-09-08,'399001,深证成指,13293.33,13351.5667,13118.9426,13315.1484,13284.0335,9.2965,0.07,16371042656
2020-09-07,'399001,深证成指,13284.0335,13714.3174,13232.2425,13633.5055,13656.6574,-372.6239,-2.7285,18023599372
2020-09-04,'399001,深证成指,13656.6574,13680.0589,13487.6919,13501.9111,13772.3737,-115.7163,-0.8402,14093367340
2020-09-03,'399001,深证成指,13772.3737,13933.4238,13722.5761,13871.2682,13887.4251,-115.0514,-0.8285,16223320768
2020-09-02,'399001,深证成指,13887.4251,13944.158,13737.8338,13881.073,13849.6578,37.7673,0.2727,18002207619
2020-09-01,'399001,深证成指,13849.6578,13849.6578,13662.6851,13729.3878,13758.2278,91.43,0.6645,14554568618
2020-08-31,'399001,深证成指,13758.2278,13994.1433,13755.3632,13929.7475,13851.3239,-93.0961,-0.6721,18471194023
2020-08-28,'399001,深证成指,13851.3239,13868.2987,13483.2835,13509.372,13535.0904,316.2335,2.3364,16482749071
2020-08-27,'399001,深证成指,13535.0904,13548.6599,13348.4472,13465.8931,13428.3991,106.6913,0.7945,13632673647
2020-08-26,'399001,深证成指,13428.3991,13717.898,13376.661,13680.5853,13669.4066,-241.0075,-1.7631,17051495343
2020-08-25,'399001,深证成指,13669.4066,13788.4927,13620.6192,13692.4661,13666.6926,2.714,0.0199,16786600603
2020-08-24,'399001,深证成指,13666.6926,13708.1219,13418.9613,13565.284,13477.9999,188.6927,1.4,17352093486
2020-08-21,'399001,深证成指,13477.9999,13547.793,13373.7157,13445.9626,13320.9233,157.0766,1.1792,15688532490
2020-08-20,'399001,深证成指,13320.9233,13476.0692,13270.1156,13387.8182,13480.8527,-159.9294,-1.1863,15699747903
2020-08-19,'399001,深证成指,13480.8527,13741.2736,13472.9644,13741.2736,13768.1672,-287.3145,-2.0868,19475707043
2020-08-18,'399001,深证成指,13768.1672,13813.0217,13692.0738,13748.5154,13742.2257,25.9415,0.1888,19590131369
2020-08-17,'399001,深证成指,13742.2257,13756.6131,13490.6393,13542.0141,13489.0095,253.2162,1.8772,22712663546
2020-08-14,'399001,深证成指,13489.0095,13495.9737,13242.7791,13272.7074,13291.3199,197.6896,1.4874,15540305949
2020-08-13,'399001,深证成指,13291.3199,13392.347,13254.3928,13373.1634,13308.5217,-17.2018,-0.1293,15566570278
2020-08-12,'399001,深证成指,13308.5217,13471.8204,13026.0109,13437.5661,13466.2675,-157.7458,-1.1714,18636377568
2020-08-11,'399001,深证成指,13466.2675,13811.5189,13450.2297,13668.3056,13657.3134,-191.0459,-1.3989,18900369366
2020-08-10,'399001,深证成指,13657.3134,13752.2925,13453.9457,13576.3194,13648.4996,8.8138,0.0646,18780793314
2020-08-07,'399001,深证成指,13648.4996,13847.199,13411.6653,13813.7621,13863.1298,-214.6302,-1.5482,21928549507
2020-08-06,'399001,深证成指,13863.1298,13972.3032,13661.8443,13972.3032,13960.925,-97.7952,-0.7005,23583623152
2020-08-05,'399001,深证成指,13960.925,13993.6689,13726.6178,13859.3182,13860.4591,100.4659,0.7248,20320228571
2020-08-04,'399001,深证成指,13860.4591,14012.7058,13779.2204,13966.7328,13964.5618,-104.1027,-0.7455,22993026588
2020-08-03,'399001,深证成指,13964.5618,13964.5618,13712.982,13771.7448,13637.8826,326.6792,2.3954,24031041627
2020-07-31,'399001,深证成指,13637.8826,13748.0338,13399.8592,13464.207,13466.8549,171.0277,1.27,20789144779
2020-07-30,'399001,深证成指,13466.8549,13619.4949,13432.1311,13595.7712,13557.4411,-90.5862,-0.6682,19418943312
2020-07-29,'399001,深证成指,13557.4411,13557.4411,13085.951,13117.1882,13147.3536,410.0875,3.1192,18851182580
2020-07-28,'399001,深证成指,13147.3536,13196.6155,13022.8183,13107.433,12976.8672,170.4864,1.3138,16021494170
2020-07-27,'399001,深证成指,12976.8672,13093.8448,12838.8681,13013.7655,12935.6969,41.1703,0.3183,16707623923
2020-07-24,'399001,深证成指,12935.6969,13602.7913,12868.9505,13547.8065,13661.4997,-725.8028,-5.3128,24581241769
2020-07-23,'399001,深证成指,13661.4997,13699.5281,13281.5494,13511.4507,13657.0295,4.4702,0.0327,23415131567
2020-07-22,'399001,深证成指,13657.0295,13816.6712,13459.883,13507.3531,13536.1735,120.856,0.8928,23078113764
2020-07-21,'399001,深证成指,13536.1735,13572.9345,13396.5817,13480.39,13448.8492,87.3243,0.6493,21580295184
2020-07-20,'399001,深证成指,13448.8492,13448.8492,13032.3959,13303.8024,13114.9384,333.9108,2.546,23455282115
2020-07-17,'399001,深证成指,13114.9384,13315.436,12916.0802,13002.8359,12996.3397,118.5987,0.9126,22485101485
2020-07-16,'399001,深证成指,12996.3397,13853.4423,12966.3248,13731.2839,13734.1288,-737.7891,-5.3719,29131061492
2020-07-15,'399001,深证成指,13734.1288,14077.56,13646.6622,14017.9304,13996.4641,-262.3353,-1.8743,29450039306
2020-07-14,'399001,深证成指,13996.4641,14150.9966,13698.2688,14121.3303,14149.144,-152.6799,-1.0791,33146587943
2020-07-13,'399001,深证成指,14149.144,14149.144,13699.2226,13699.2226,13671.2441,477.8999,3.4957,33050086784
2020-07-10,'399001,深证成指,13671.2441,13831.6114,13599.0329,13662.3836,13754.7439,-83.4998,-0.6071,32033742198
2020-07-09,'399001,深证成指,13754.7439,13792.6346,13385.426,13399.4676,13406.3724,348.3715,2.5986,35178228220
2020-07-08,'399001,深证成指,13406.3724,13428.9403,13059.2376,13170.2005,13163.9796,242.3928,1.8413,31440844102
2020-07-07,'399001,深证成指,13163.9796,13407.1927,12997.1671,13084.6499,12941.7205,222.2591,1.7174,36354268866
2020-07-06,'399001,深证成指,12941.7205,12945.7121,12519.4965,12519.4965,12433.2649,508.4556,4.0895,33418655642
2020-07-03,'399001,深证成指,12433.2649,12433.6843,12232.704,12295.6197,12269.4885,163.7764,1.3348,25586846280
2020-07-02,'399001,深证成指,12269.4885,12278.8293,12055.9523,12095.8495,12112.9645,156.524,1.2922,23866716848
2020-07-01,'399001,深证成指,12112.9645,12130.3018,11945.8921,12024.8398,11992.3468,120.6177,1.0058,18195856017
2020-06-30,'399001,深证成指,11992.3468,12013.6012,11827.7638,11828.5269,11752.3591,239.9877,2.042,15095502965
2020-06-29,'399001,深证成指,11752.3591,11814.641,11695.4506,11780.6503,11813.528,-61.1689,-0.5178,14956897449
2020-06-24,'399001,深证成指,11813.528,11854.9899,11760.4693,11813.3637,11794.0093,19.5187,0.1655,14250564055
2020-06-23,'399001,深证成指,11794.0093,11796.4107,11651.8262,11711.2774,11702.4416,91.5677,0.7825,15825702912
2020-06-22,'399001,深证成指,11702.4416,11756.8556,11658.8057,11680.4052,11668.1332,34.3084,0.294,17469335699
2020-06-19,'399001,深证成指,11668.1332,11694.8896,11500.53,11505.6855,11494.5542,173.579,1.5101,16438625716
2020-06-18,'399001,深证成指,11494.5542,11503.3827,11397.5729,11416.0779,11420.8365,73.7177,0.6455,17359242777
2020-06-17,'399001,深证成指,11420.8365,11421.028,11330.3687,11421.028,11398.9661,21.8704,0.1919,15629727494
2020-06-16,'399001,深证成指,11398.9661,11398.9661,11293.904,11312.8069,11192.2735,206.6926,1.8467,15280453351
2020-06-15,'399001,深证成指,11192.2735,11353.1637,11192.2735,11241.2557,11251.7077,-59.4342,-0.5282,16892081267
2020-06-12,'399001,深证成指,11251.7077,11306.1396,11003.3191,11017.1459,11243.6167,8.091,0.072,15527675825
2020-06-11,'399001,深证成指,11243.6167,11405.0092,11180.7541,11328.0975,11335.8626,-92.2459,-0.8138,15821565527
2020-06-10,'399001,深证成指,11335.8626,11338.236,11249.4346,11296.1349,11284.2423,51.6203,0.4575,13818680769
2020-06-09,'399001,深证成指,11284.2423,11303.5381,11195.003,11238.4418,11215.76,68.4823,0.6106,14265912845
2020-06-08,'399001,深证成指,11215.76,11340.0297,11195.8492,11266.9349,11180.5979,35.1621,0.3145,16031733217
2020-06-05,'399001,深证成指,11180.5979,11180.5979,11087.2495,11153.273,11139.2565,41.3414,0.3711,13612785046
2020-06-04,'399001,深证成指,11139.2565,11165.1389,11080.5061,11146.2929,11108.3594,30.8971,0.2781,14792461240
2020-06-03,'399001,深证成指,11108.3594,11204.5171,11100.6898,11154.6417,11112.4965,-4.1371,-0.0372,18472106744
2020-06-02,'399001,深证成指,11112.4965,11146.8489,11059.185,11133.616,11102.1504,10.3461,0.0932,19082632554
2020-06-01,'399001,深证成指,11102.1504,11123.1949,10837.4919,10837.4919,10746.0764,356.074,3.3135,17442535800
2020-05-29,'399001,深证成指,10746.0764,10764.8725,10588.7396,10615.1356,10653.4924,92.584,0.869,12102890393
2020-05-28,'399001,深证成指,10653.4924,10727.9934,10505.7873,10680.8726,10682.6976,-29.2052,-0.2734,11564465089
2020-05-27,'399001,深证成指,10682.6976,10823.243,10657.8055,10823.243,10815.4306,-132.733,-1.2273,11299417949
2020-05-26,'399001,深证成指,10815.4306,10816.7095,10647.2506,10655.9833,10592.8444,222.5862,2.1013,10656017028
2020-05-25,'399001,深证成指,10592.8444,10629.6106,10532.8617,10602.4707,10604.9659,-12.1215,-0.1143,9803627682
2020-05-22,'399001,深证成指,10604.9659,10832.9134,10559.2977,10832.9134,10845.3964,-240.4305,-2.2169,12734262449
2020-05-21,'399001,深证成指,10845.3964,11007.1445,10818.7857,10999.0702,10948.4771,-103.0807,-0.9415,13650296450
2020-05-20,'399001,深证成指,10948.4771,11056.977,10914.7543,11056.977,11052.8476,-104.3705,-0.9443,14916631112
2020-05-19,'399001,深证成指,11052.8476,11052.8476,10978.7168,11023.428,10921.1453,131.7023,1.2059,13115188665
2020-05-18,'399001,深证成指,10921.1453,11017.4992,10858.4554,10969.0815,10964.892,-43.7467,-0.399,16174178291
2020-05-15,'399001,深证成指,10964.892,11039.6783,10919.5404,11013.1554,10962.1473,2.7447,0.025,13735356289
2020-05-14,'399001,深证成指,10962.1473,11047.3764,10955.5382,11026.712,11074.5925,-112.4452,-1.0153,13677333737
2020-05-13,'399001,深证成指,11074.5925,11096.6155,10954.691,10978.3114,11015.5584,59.0341,0.5359,12740770541
2020-05-12,'399001,深证成指,11015.5584,11018.9255,10871.6142,10972.0503,10969.2819,46.2765,0.4219,13280538652
2020-05-11,'399001,深证成指,10969.2819,11096.2844,10902.6048,11053.8157,11001.5794,-32.2975,-0.2936,15680847630
2020-05-08,'399001,深证成指,11001.5794,11054.3142,10904.8842,10923.6123,10863.2853,138.2941,1.273,15464957395
2020-05-07,'399001,深证成指,10863.2853,10926.827,10832.0925,10899.9169,10883.2183,-19.933,-0.1832,14852523451
2020-05-06,'399001,深证成指,10883.2183,10884.34,10613.8877,10618.1651,10721.7796,161.4387,1.5057,16799774535
2020-04-30,'399001,深证成指,10721.7796,10751.7477,10575.5242,10575.5242,10514.1731,207.6065,1.9745,15967489901
2020-04-29,'399001,深证成指,10514.1731,10586.5717,10449.3732,10460.9947,10501.1471,13.026,0.124,11861895538
2020-04-28,'399001,深证成指,10501.1471,10547.7453,10194.1515,10477.7614,10452.1708,48.9763,0.4686,15903125448
2020-04-27,'399001,深证成指,10452.1708,10531.3918,10367.2922,10449.1265,10423.4622,28.7086,0.2754,12361776528
2020-04-24,'399001,深证成指,10423.4622,10577.0288,10388.6613,10565.0868,10564.0458,-140.5836,-1.3308,13526814849
2020-04-23,'399001,深证成指,10564.0458,10667.0113,10557.9433,10657.3995,10617.1925,-53.1467,-0.5006,14214147009
2020-04-22,'399001,深证成指,10617.1925,10617.1925,10409.8521,10424.4501,10506.8566,110.3359,1.0501,12971166936
2020-04-21,'399001,深证成指,10506.8566,10577.7187,10394.4398,10577.7187,10621.4968,-114.6402,-1.0793,14642976970
2020-04-20,'399001,深证成指,10621.4968,10621.4968,10523.5916,10553.5476,10527.9907,93.5061,0.8882,14211881754
2020-04-17,'399001,深证成指,10527.9907,10624.5417,10507.8024,10562.8976,10470.7936,57.1971,0.5463,17115361816
2020-04-16,'399001,深证成指,10470.7936,10489.1342,10346.1096,10361.7653,10417.3744,53.4192,0.5128,13832665724
2020-04-15,'399001,深证成指,10417.3744,10528.7349,10404.5092,10468.4629,10475.7052,-58.3308,-0.5568,15476308389
2020-04-14,'399001,深证成指,10475.7052,10475.7052,10276.365,10300.9622,10223.1633,252.5419,2.4703,13836050789
2020-04-13,'399001,深证成指,10223.1633,10295.1687,10173.1226,10225.5297,10298.4127,-75.2494,-0.7307,11452572375
2020-04-10,'399001,深证成指,10298.4127,10509.0039,10265.884,10459.6992,10463.0463,-164.6336,-1.5735,14492375472
2020-04-09,'399001,深证成指,10463.0463,10485.2968,10401.1705,10453.8559,10386.5453,76.501,0.7365,13867228239
2020-04-08,'399001,深证成指,10386.5453,10426.4015,10344.4419,10372.7625,10428.9132,-42.3679,-0.4063,15383706221
2020-04-07,'399001,深证成指,10428.9132,10441.7414,10296.7194,10312.7148,10110.1129,318.8003,3.1533,17064351677
2020-04-03,'399001,深证成指,10110.1129,10212.9087,10069.644,10155.5629,10179.2045,-69.0916,-0.6788,13217677013
2020-04-02,'399001,深证成指,10179.2045,10179.2045,9896.6464,9910.3773,9951.8367,227.3678,2.2847,14454672010
2020-04-01,'399001,深证成指,9951.8367,10127.097,9927.9208,9967.1158,9962.3047,-10.468,-0.1051,14883147616
2020-03-31,'399001,深证成指,9962.3047,10047.9784,9925.6798,10008.0257,9904.9511,57.3536,0.579,13179442600
2020-03-30,'399001,深证成指,9904.9511,9985.3789,9791.0227,9953.0364,10109.9066,-204.9555,-2.0273,15027549236
2020-03-27,'399001,深证成指,10109.9066,10310.5324,10105.7185,10300.6192,10155.3593,-45.4527,-0.4476,14233525648
2020-03-26,'399001,深证成指,10155.3593,10281.5724,10112.6202,10161.9422,10241.0761,-85.7168,-0.837,15552235969
2020-03-25,'399001,深证成指,10241.0761,10255.579,10111.3621,10171.4653,9921.6831,319.393,3.2191,18091653536
2020-03-24,'399001,深证成指,9921.6831,9945.9199,9634.9677,9900.2203,9691.5337,230.1494,2.3747,16922321831
2020-03-23,'399001,深证成指,9691.5337,9929.9636,9659.348,9828.8987,10150.1252,-458.5915,-4.5181,16346953067
2020-03-20,'399001,深证成指,10150.1252,10174.5088,9964.2858,10150.784,10019.8582,130.267,1.3001,15836815504
2020-03-19,'399001,深证成指,10019.8582,10101.8034,9719.4923,10023.121,10029.5687,-9.7105,-0.0968,19332367143
2020-03-18,'399001,深证成指,10029.5687,10479.7831,10029.5687,10294.9555,10202.7534,-173.1847,-1.6974,19749137662
2020-03-17,'399001,深证成指,10202.7534,10449.3274,9885.8614,10337.9189,10253.2846,-50.5312,-0.4928,19575105822
2020-03-16,'399001,深证成指,10253.2846,10867.6626,10217.9324,10867.6626,10831.125,-577.8404,-5.335,22615392887
2020-03-13,'399001,深证成指,10831.125,10956.5086,10380.1711,10382.2213,10941.0135,-109.8885,-1.0044,22455793613
2020-03-12,'399001,深证成指,10941.0135,11070.4066,10842.3807,11022.4012,11200.0502,-259.0367,-2.3128,18697766177
2020-03-11,'399001,深证成指,11200.0502,11444.7814,11197.0928,11436.4378,11403.4665,-203.4163,-1.7838,20467097903
2020-03-10,'399001,深证成指,11403.4665,11406.3047,10916.9461,11016.9238,11108.548,294.9185,2.6549,24122689650
2020-03-09,'399001,深证成指,11108.548,11407.4723,11100.9134,11363.7949,11582.8159,-474.2679,-4.0946,24890885366
2020-03-06,'399001,深证成指,11582.8159,11690.2007,11541.7813,11555.4583,11711.3726,-128.5567,-1.0977,21366223911
2020-03-05,'399001,深证成指,11711.3726,11739.8365,11521.2931,11644.407,11493.0214,218.3512,1.8999,25298736000
2020-03-04,'399001,深证成指,11493.0214,11501.7968,11273.2634,11411.5973,11484.2118,8.8096,0.0767,22219083993
2020-03-03,'399001,深证成指,11484.2118,11734.1773,11378.7635,11597.6638,11381.7613,102.4505,0.9001,26598627038
2020-03-02,'399001,深证成指,11381.7613,11457.4161,11053.288,11115.4594,10980.7746,400.9867,3.6517,24789276959
2020-02-28,'399001,深证成指,10980.7746,11338.3497,10962.2423,11150.6596,11534.0186,-553.244,-4.7966,28002380175
2020-02-27,'399001,深证成指,11534.0186,11684.4974,11401.3234,11555.818,11497.5532,36.4654,0.3172,24645026360
2020-02-26,'399001,深证成指,11497.5532,11770.5086,11453.6868,11677.6286,11856.0815,-358.5283,-3.024,31404376474
2020-02-25,'399001,深证成指,11856.0815,11869.4067,11350.2752,11537.5538,11772.3755,83.706,0.711,32469145320
2020-02-24,'399001,深证成指,11772.3755,11809.7496,11548.4098,11620.6312,11629.6982,142.6773,1.2268,27743105740
2020-02-21,'399001,深证成指,11629.6982,11727.8885,11493.6326,11506.6736,11509.0875,120.6107,1.048,26747040405
2020-02-20,'399001,深证成指,11509.0875,11519.0735,11248.9022,11278.874,11235.5959,273.4916,2.4342,25075079757
2020-02-19,'399001,深证成指,11235.5959,11387.9922,11229.5516,11300.1613,11306.4863,-70.8904,-0.627,23396270928
2020-02-18,'399001,深证成指,11306.4863,11306.4863,11143.3871,11244.7651,11241.4993,64.987,0.5781,22690975046
2020-02-17,'399001,深证成指,11241.4993,11241.4993,10974.9328,10974.9328,10916.3117,325.1876,2.9789,21682957505
2020-02-14,'399001,深证成指,10916.3117,11017.6457,10822.1338,10854.4551,10864.3222,51.9895,0.4785,18703680447
2020-02-13,'399001,深证成指,10864.3222,10988.2314,10820.9173,10936.5011,10940.7952,-76.473,-0.699,19743320950
2020-02-12,'399001,深证成指,10940.7952,10944.6296,10724.0849,10735.0475,10768.6277,172.1675,1.5988,18427527172
2020-02-11,'399001,深证成指,10768.6277,10839.1852,10678.1063,10749.9735,10728.4595,40.1682,0.3744,18105092472
2020-02-10,'399001,深证成指,10728.4595,10730.0535,10551.5389,10577.5574,10611.5512,116.9083,1.1017,20529556697
2020-02-07,'399001,深证成指,10611.5512,10629.149,10441.9036,10569.6523,10601.3422,10.209,0.0963,21612840026
2020-02-06,'399001,深证成指,10601.3422,10633.1652,10214.8119,10306.1154,10305.4984,295.8438,2.8707,22807573688
2020-02-05,'399001,深证成指,10305.4984,10445.0937,10148.2435,10159.552,10089.6665,215.8319,2.1391,21490295997
2020-02-04,'399001,深证成指,10089.6665,10095.6909,9578.8669,9578.8669,9779.6682,309.9983,3.1698,23932332948
2020-02-03,'399001,深证成指,9779.6682,9934.3492,9706.5799,9706.5799,10681.904,-902.2358,-8.4464,10487149600
2020-01-23,'399001,深证成指,10681.904,11025.9951,10572.265,10947.8577,11072.0572,-390.1532,-3.5238,18602951786
2020-01-22,'399001,深证成指,11072.0572,11105.6909,10761.6769,10896.5546,10953.4131,118.6441,1.0832,15916970985
2020-01-21,'399001,深证成指,10953.4131,11078.0394,10948.5765,11077.6577,11115.884,-162.4709,-1.4616,15338828011
